Time (s),V_IN,I_IN,V_OUT
0.0,3.937496639999999,0.1187499776,3.41975001664
5e-10,3.937496639999999,0.1187499776,3.40725001792
1e-09,3.6249966720000018,0.12499997696000001,3.41350001728
1.5000000000000002e-09,3.6249966720000018,0.12499997696000001,3.40100001856
2e-09,3.937496639999999,0.1187499776,3.40100001856
2.5e-09,3.937496639999999,0.1187499776,3.3947500192
3.0000000000000004e-09,3.6249966720000018,0.1187499776,3.40725001792
3.5000000000000003e-09,3.6249966720000018,0.1187499776,3.3947500192
4e-09,3.937496639999999,0.1187499776,3.3947500192
4.500000000000001e-09,3.6249966720000018,0.1187499776,3.40100001856
5e-09,3.6249966720000018,0.1187499776,3.40100001856
5.5000000000000004e-09,3.3124967040000044,0.1187499776,3.3947500192
6.000000000000001e-09,3.6249966720000018,0.11249997823999999,3.3947500192
6.5e-09,3.3124967040000044,0.1187499776,3.3885000198400004
7.000000000000001e-09,3.6249966720000018,0.11249997823999999,3.3947500192
7.500000000000001e-09,3.3124967040000044,0.10624997888000001,3.3885000198400004
8e-09,3.6249966720000018,0.10624997888000001,3.3885000198400004
8.5e-09,3.6249966720000018,0.10624997888000001,3.3822500204800003
9.000000000000001e-09,3.3124967040000044,0.10624997888000001,3.3885000198400004
9.5e-09,3.6249966720000018,0.10624997888000001,3.3822500204800003
1e-08,3.6249966720000018,0.09999997952,3.3822500204800003
1.0500000000000001e-08,3.6249966720000018,0.09999997952,3.3697500217600003
1.1000000000000001e-08,3.6249966720000018,0.09999997952,3.3760000211200003
1.15e-08,3.6249966720000018,0.09999997952,3.3760000211200003
1.2000000000000002e-08,3.6249966720000018,0.09374998016,3.3760000211200003
1.2500000000000001e-08,3.6249966720000018,0.08749998080000002,3.3760000211200003
1.3e-08,3.6249966720000018,0.09374998016,3.3760000211200003
1.35e-08,3.3124967040000044,0.08749998080000002,3.3697500217600003
1.4000000000000001e-08,3.6249966720000018,0.09374998016,3.3697500217600003
1.45e-08,3.3124967040000044,0.07499998208,3.3635000224000002
1.5000000000000002e-08,3.3124967040000044,0.08124998144000001,3.3760000211200003
1.55e-08,3.3124967040000044,0.08124998144000001,3.3697500217600003
1.6e-08,3.6249966720000018,0.08124998144000001,3.3760000211200003
1.6500000000000002e-08,3.937496639999999,0.06874998271999999,3.3697500217600003
1.7e-08,2.999996736,0.06874998271999999,3.3760000211200003
1.75e-08,3.6249966720000018,0.06874998271999999,3.3760000211200003
1.8000000000000002e-08,3.3124967040000044,0.06249998336000001,3.3697500217600003
1.85e-08,3.3124967040000044,0.056249984,3.3697500217600003
1.9e-08,3.3124967040000044,0.056249984,3.3822500204800003
1.9500000000000003e-08,3.3124967040000044,0.06249998336000001,3.3822500204800003
2e-08,3.6249966720000018,0.049999984639999995,3.3822500204800003
2.05e-08,3.3124967040000044,0.043749985280000014,3.3822500204800003
2.1000000000000003e-08,3.3124967040000044,0.043749985280000014,3.3822500204800003
2.15e-08,2.999996736,0.043749985280000014,3.3760000211200003
2.2000000000000002e-08,3.3124967040000044,0.037499985920000006,3.3760000211200003
2.2500000000000003e-08,3.3124967040000044,0.037499985920000006,3.3697500217600003
2.3e-08,3.3124967040000044,0.031249986559999998,3.3760000211200003
2.3500000000000002e-08,2.999996736,0.031249986559999998,3.3697500217600003
2.4000000000000003e-08,2.999996736,0.024999987200000004,3.3760000211200003
2.45e-08,3.3124967040000044,0.018749987839999996,3.3697500217600003
2.5000000000000002e-08,2.999996736,0.018749987839999996,3.3697500217600003
2.55e-08,3.3124967040000044,0.024999987200000004,3.3697500217600003
2.6e-08,2.999996736,0.0062499891199999935,3.3697500217600003
2.6500000000000002e-08,2.999996736,0.0062499891199999935,3.3635000224000002
2.7e-08,2.999996736,0.0062499891199999935,3.3760000211200003
2.75e-08,2.999996736,0.0062499891199999935,3.3822500204800003
2.8000000000000003e-08,2.6874967680000026,-1.0240000000716343e-08,3.3760000211200003
2.85e-08,2.6874967680000026,-0.006250009599999995,3.3822500204800003
2.9e-08,2.6874967680000026,-0.006250009599999995,3.3885000198400004
2.9500000000000003e-08,2.3749968000000017,-1.0240000000716343e-08,3.3822500204800003
3.0000000000000004e-08,2.6874967680000026,-0.006250009599999995,3.3760000211200003
3.05e-08,2.6874967680000026,-0.006250009599999995,3.3760000211200003
3.1e-08,2.062496832000001,-0.006250009599999995,3.3885000198400004
3.1500000000000004e-08,2.062496832000001,-0.012500008960000003,3.3822500204800003
3.2e-08,2.062496832000001,-0.012500008960000003,3.3885000198400004
3.25e-08,2.062496832000001,-0.006250009599999995,3.3947500192
3.3000000000000004e-08,1.4374968960000025,-0.012500008960000003,3.3947500192
3.35e-08,1.7499968640000034,-0.012500008960000003,3.3885000198400004
3.4e-08,1.7499968640000034,-0.018750008319999997,3.3885000198400004
3.4500000000000005e-08,1.4374968960000025,-0.025000007680000005,3.3760000211200003
3.5e-08,1.1249969280000016,-0.018750008319999997,3.3885000198400004
3.55e-08,1.1249969280000016,-0.018750008319999997,3.3822500204800003
3.6000000000000005e-08,1.1249969280000016,-0.025000007680000005,3.3760000211200003
3.65e-08,0.8124969600000007,-0.018750008319999997,3.3822500204800003
3.7e-08,0.8124969600000007,-0.025000007680000005,3.3885000198400004
3.7500000000000005e-08,0.8124969600000007,-0.018750008319999997,3.3822500204800003
3.8e-08,0.4999969919999998,-0.03125000704,3.3822500204800003
3.85e-08,0.4999969919999998,-0.025000007680000005,3.3885000198400004
3.9000000000000005e-08,-0.12500294399999845,-0.025000007680000005,3.3947500192
3.95e-08,-0.12500294399999845,-0.025000007680000005,3.3885000198400004
4e-08,-0.43750291199999936,-0.025000007680000005,3.3885000198400004
4.0500000000000005e-08,-0.43750291199999936,-0.025000007680000005,3.3885000198400004
4.1e-08,-0.7500028799999967,-0.03125000704,3.3885000198400004
4.15e-08,-0.7500028799999967,-0.025000007680000005,3.3822500204800003
4.2000000000000006e-08,-1.3750028159999985,-0.025000007680000005,3.3885000198400004
4.2500000000000003e-08,-1.3750028159999985,-0.025000007680000005,3.3822500204800003
4.3e-08,-1.6875027839999994,-0.025000007680000005,3.3947500192
4.3500000000000006e-08,-1.6875027839999994,-0.018750008319999997,3.3822500204800003
4.4000000000000004e-08,-2.0000027520000003,-0.03125000704,3.3822500204800003
4.45e-08,-2.3125027199999977,-0.03125000704,3.3822500204800003
4.5000000000000006e-08,-2.6250026879999986,-0.025000007680000005,3.3885000198400004
4.5500000000000004e-08,-2.9375026559999995,-0.025000007680000005,3.3822500204800003
4.6e-08,-2.6250026879999986,-0.025000007680000005,3.3822500204800003
4.6500000000000006e-08,-3.250002623999997,-0.03125000704,3.3697500217600003
4.7000000000000004e-08,-3.250002623999997,-0.03125000704,3.3760000211200003
4.75e-08,-3.250002623999997,-0.03125000704,3.3635000224000002
4.8000000000000006e-08,-3.5625025919999977,-0.0375000064,3.3635000224000002
4.8500000000000004e-08,-3.250002623999997,-0.0375000064,3.35725002304
4.9e-08,-3.8750025599999987,-0.0375000064,3.35100002368
4.95e-08,-3.8750025599999987,-0.0375000064,3.35100002368
5.0000000000000004e-08,-4.187502528,-0.0375000064,3.34475002432
5.05e-08,-4.187502528,-0.0375000064,3.33850002496
5.1e-08,-4.187502528,-0.0375000064,3.35100002368
5.1500000000000005e-08,-4.5000024960000005,-0.0375000064,3.33850002496
5.2e-08,-4.5000024960000005,-0.04375000576,3.3322500256
5.25e-08,-4.812502463999998,-0.04375000576,3.3322500256
5.3000000000000005e-08,-4.812502463999998,-0.04375000576,3.3322500256
5.35e-08,-4.812502463999998,-0.05000000512,3.32600002624
5.4e-08,-4.812502463999998,-0.04375000576,3.31975002688
5.4500000000000005e-08,-5.125002431999999,-0.05000000512,3.3072500281600004
5.5e-08,-5.125002431999999,-0.056250004480000004,3.31350002752
5.55e-08,-4.812502463999998,-0.056250004480000004,3.3072500281600004
5.6000000000000005e-08,-4.812502463999998,-0.06250000384000001,3.3072500281600004
5.65e-08,-4.812502463999998,-0.0687500032,3.3010000288000003
5.7e-08,-5.125002431999999,-0.06250000384000001,3.2947500294400003
5.7500000000000005e-08,-5.125002431999999,-0.06250000384000001,3.2947500294400003
5.8e-08,-4.812502463999998,-0.0687500032,3.2885000300800002
5.85e-08,-5.125002431999999,-0.07500000256,3.28225003072
5.9000000000000006e-08,-5.125002431999999,-0.07500000256,3.2947500294400003
5.9500000000000003e-08,-5.125002431999999,-0.08125000192000001,3.2885000300800002
6.000000000000001e-08,-5.125002431999999,-0.08125000192000001,3.2885000300800002
6.05e-08,-5.125002431999999,-0.08125000192000001,3.2947500294400003
6.1e-08,-5.125002431999999,-0.08750000128,3.2947500294400003
6.15e-08,-5.125002431999999,-0.08750000128,3.2885000300800002
6.2e-08,-4.812502463999998,-0.09375000064000001,3.28225003072
6.250000000000001e-08,-5.125002431999999,-0.08750000128,3.28225003072
6.300000000000001e-08,-5.125002431999999,-0.09375000064000001,3.2885000300800002
6.35e-08,-5.125002431999999,-0.09375000064000001,3.28225003072
6.4e-08,-4.812502463999998,-0.09375000064000001,3.28225003072
6.45e-08,-4.812502463999998,-0.09375000064000001,3.28225003072
6.5e-08,-5.125002431999999,-0.1,3.28225003072
6.55e-08,-4.812502463999998,-0.1,3.28225003072
6.600000000000001e-08,-5.125002431999999,-0.1,3.2947500294400003
6.65e-08,-5.125002431999999,-0.1,3.2885000300800002
6.7e-08,-4.812502463999998,-0.1,3.3010000288000003
6.75e-08,-5.125002431999999,-0.1,3.2885000300800002
6.8e-08,-5.125002431999999,-0.10624999936,3.2947500294400003
6.85e-08,-4.812502463999998,-0.11249999872000001,3.3010000288000003
6.900000000000001e-08,-4.5000024960000005,-0.10624999936,3.3072500281600004
6.950000000000001e-08,-4.812502463999998,-0.1,3.3010000288000003
7e-08,-4.812502463999998,-0.10624999936,3.2947500294400003
7.05e-08,-4.812502463999998,-0.10624999936,3.2947500294400003
7.1e-08,-5.125002431999999,-0.10624999936,3.3072500281600004
7.15e-08,-4.812502463999998,-0.10624999936,3.3010000288000003
7.200000000000001e-08,-4.812502463999998,-0.10624999936,3.3072500281600004
7.250000000000001e-08,-4.5000024960000005,-0.1,3.3010000288000003
7.3e-08,-4.812502463999998,-0.10624999936,3.31350002752
7.35e-08,-4.5000024960000005,-0.10624999936,3.31350002752
7.4e-08,-4.5000024960000005,-0.11249999872000001,3.31975002688
7.45e-08,-4.812502463999998,-0.10624999936,3.31975002688
7.500000000000001e-08,-4.812502463999998,-0.10624999936,3.32600002624
7.550000000000001e-08,-4.5000024960000005,-0.10624999936,3.32600002624
7.6e-08,-4.5000024960000005,-0.11249999872000001,3.32600002624
7.65e-08,-4.812502463999998,-0.10624999936,3.3322500256
7.7e-08,-4.5000024960000005,-0.10624999936,3.3322500256
7.75e-08,-4.5000024960000005,-0.1,3.3322500256
7.800000000000001e-08,-4.5000024960000005,-0.1,3.3322500256
7.850000000000001e-08,-4.5000024960000005,-0.1,3.3322500256
7.9e-08,-4.5000024960000005,-0.10624999936,3.33850002496
7.95e-08,-4.187502528,-0.10624999936,3.34475002432
8e-08,-4.5000024960000005,-0.1,3.34475002432
8.05e-08,-4.187502528,-0.09375000064000001,3.33850002496
8.100000000000001e-08,-4.5000024960000005,-0.1,3.33850002496
8.150000000000001e-08,-4.5000024960000005,-0.08750000128,3.33850002496
8.2e-08,-4.5000024960000005,-0.09375000064000001,3.34475002432
8.25e-08,-4.812502463999998,-0.08750000128,3.34475002432
8.3e-08,-4.812502463999998,-0.08750000128,3.35100002368
8.35e-08,-4.5000024960000005,-0.08125000192000001,3.35725002304
8.400000000000001e-08,-4.5000024960000005,-0.08750000128,3.35100002368
8.450000000000001e-08,-4.187502528,-0.08125000192000001,3.35100002368
8.500000000000001e-08,-4.5000024960000005,-0.08125000192000001,3.35725002304
8.55e-08,-4.5000024960000005,-0.08125000192000001,3.35725002304
8.6e-08,-4.5000024960000005,-0.07500000256,3.35725002304
8.65e-08,-4.5000024960000005,-0.07500000256,3.35100002368
8.700000000000001e-08,-4.5000024960000005,-0.07500000256,3.3635000224000002
8.750000000000001e-08,-4.5000024960000005,-0.0687500032,3.35725002304
8.800000000000001e-08,-4.5000024960000005,-0.0687500032,3.3635000224000002
8.85e-08,-4.187502528,-0.0687500032,3.35725002304
8.9e-08,-4.812502463999998,-0.06250000384000001,3.35100002368
8.95e-08,-4.5000024960000005,-0.056250004480000004,3.35725002304
9.000000000000001e-08,-4.5000024960000005,-0.06250000384000001,3.35725002304
9.050000000000001e-08,-4.5000024960000005,-0.056250004480000004,3.35725002304
9.100000000000001e-08,-4.5000024960000005,-0.05000000512,3.3635000224000002
9.15e-08,-4.5000024960000005,-0.05000000512,3.35725002304
9.2e-08,-4.5000024960000005,-0.05000000512,3.35725002304
9.25e-08,-4.5000024960000005,-0.05000000512,3.35725002304
9.300000000000001e-08,-4.187502528,-0.04375000576,3.3635000224000002
9.350000000000001e-08,-4.5000024960000005,-0.0375000064,3.35725002304
9.400000000000001e-08,-4.187502528,-0.0375000064,3.35725002304
9.45e-08,-4.5000024960000005,-0.03125000704,3.35100002368
9.5e-08,-4.187502528,-0.03125000704,3.35725002304
9.55e-08,-4.187502528,-0.03125000704,3.35100002368
9.600000000000001e-08,-4.187502528,-0.025000007680000005,3.35100002368
9.650000000000001e-08,-4.187502528,-0.025000007680000005,3.35100002368
9.700000000000001e-08,-4.5000024960000005,-0.018750008319999997,3.35725002304
9.75e-08,-4.187502528,-0.006250009599999995,3.35725002304
9.8e-08,-4.187502528,-0.012500008960000003,3.35725002304
9.85e-08,-4.187502528,-0.012500008960000003,3.35725002304
9.9e-08,-4.187502528,-1.0240000000716343e-08,3.3635000224000002
9.950000000000001e-08,-4.187502528,-0.006250009599999995,3.3635000224000002
1.0000000000000001e-07,-4.187502528,-1.0240000000716343e-08,3.35100002368
1.005e-07,-4.187502528,-0.006250009599999995,3.35725002304
1.01e-07,-3.5625025919999977,-1.0240000000716343e-08,3.3635000224000002
1.015e-07,-4.187502528,0.0062499891199999935,3.35725002304
1.02e-07,-3.5625025919999977,0.0062499891199999935,3.35725002304
1.0250000000000001e-07,-3.5625025919999977,0.012499988480000002,3.35100002368
1.0300000000000001e-07,-3.5625025919999977,0.012499988480000002,3.35725002304
1.0350000000000001e-07,-3.5625025919999977,0.018749987839999996,3.35100002368
1.04e-07,-3.250002623999997,0.024999987200000004,3.35100002368
1.045e-07,-3.250002623999997,0.024999987200000004,3.34475002432
1.05e-07,-3.5625025919999977,0.018749987839999996,3.35725002304
1.0550000000000001e-07,-2.9375026559999995,0.024999987200000004,3.35725002304
1.0600000000000001e-07,-2.9375026559999995,0.024999987200000004,3.35725002304
1.0650000000000001e-07,-2.6250026879999986,0.024999987200000004,3.34475002432
1.07e-07,-2.6250026879999986,0.031249986559999998,3.35725002304
1.075e-07,-2.3125027199999977,0.031249986559999998,3.35100002368
1.08e-07,-2.3125027199999977,0.031249986559999998,3.35100002368
1.0850000000000001e-07,-2.3125027199999977,0.031249986559999998,3.35100002368
1.0900000000000001e-07,-2.0000027520000003,0.024999987200000004,3.35725002304
1.0950000000000001e-07,-2.0000027520000003,0.031249986559999998,3.35100002368
1.1e-07,-1.3750028159999985,0.024999987200000004,3.35100002368
1.105e-07,-1.3750028159999985,0.031249986559999998,3.34475002432
1.11e-07,-1.6875027839999994,0.031249986559999998,3.3635000224000002
1.1150000000000001e-07,-1.3750028159999985,0.037499985920000006,3.3697500217600003
1.1200000000000001e-07,-0.7500028799999967,0.037499985920000006,3.3635000224000002
1.1250000000000001e-07,-0.7500028799999967,0.031249986559999998,3.35725002304
1.13e-07,-0.7500028799999967,0.031249986559999998,3.3635000224000002
1.135e-07,-0.43750291199999936,0.043749985280000014,3.3697500217600003
1.14e-07,-0.43750291199999936,0.031249986559999998,3.3635000224000002
1.1450000000000001e-07,-0.12500294399999845,0.037499985920000006,3.35725002304
1.1500000000000001e-07,0.18749702400000245,0.037499985920000006,3.3760000211200003
1.1550000000000001e-07,0.4999969919999998,0.043749985280000014,3.3697500217600003
1.16e-07,0.8124969600000007,0.037499985920000006,3.3635000224000002
1.165e-07,0.8124969600000007,0.037499985920000006,3.3635000224000002
1.17e-07,1.1249969280000016,0.037499985920000006,3.3697500217600003
1.1750000000000001e-07,1.1249969280000016,0.043749985280000014,3.3697500217600003
1.1800000000000001e-07,1.4374968960000025,0.037499985920000006,3.3697500217600003
1.1850000000000001e-07,1.1249969280000016,0.043749985280000014,3.3760000211200003
1.1900000000000001e-07,1.4374968960000025,0.037499985920000006,3.3885000198400004
1.195e-07,1.7499968640000034,0.037499985920000006,3.3822500204800003
1.2000000000000002e-07,1.7499968640000034,0.037499985920000006,3.3885000198400004
1.205e-07,2.3749968000000017,0.043749985280000014,3.3822500204800003
1.21e-07,2.062496832000001,0.043749985280000014,3.3885000198400004
1.215e-07,2.3749968000000017,0.043749985280000014,3.3947500192
1.22e-07,2.3749968000000017,0.043749985280000014,3.3947500192
1.2250000000000002e-07,2.3749968000000017,0.043749985280000014,3.3947500192
1.23e-07,2.6874967680000026,0.049999984639999995,3.41350001728
1.2350000000000001e-07,2.999996736,0.043749985280000014,3.41975001664
1.24e-07,2.999996736,0.037499985920000006,3.41350001728
1.245e-07,2.999996736,0.043749985280000014,3.41975001664
1.2500000000000002e-07,3.3124967040000044,0.049999984639999995,3.426000016
1.255e-07,3.3124967040000044,0.056249984,3.41350001728
1.2600000000000002e-07,3.6249966720000018,0.049999984639999995,3.426000016
1.265e-07,3.3124967040000044,0.049999984639999995,3.426000016
1.27e-07,3.3124967040000044,0.049999984639999995,3.43850001472
1.275e-07,3.6249966720000018,0.056249984,3.43850001472
1.28e-07,3.937496639999999,0.06249998336000001,3.43850001472
1.2850000000000002e-07,3.937496639999999,0.06249998336000001,3.43850001472
1.29e-07,3.6249966720000018,0.06249998336000001,3.4510000134400003
1.2950000000000001e-07,3.937496639999999,0.07499998208,3.4572500128000003
1.3e-07,3.937496639999999,0.06874998271999999,3.4510000134400003
1.305e-07,4.249996608000004,0.06874998271999999,3.4572500128000003
1.31e-07,3.937496639999999,0.07499998208,3.4635000121600004
1.315e-07,4.249996608000004,0.08749998080000002,3.4572500128000003
1.3200000000000002e-07,4.562496576000001,0.08124998144000001,3.4572500128000003
1.325e-07,4.249996608000004,0.08124998144000001,3.4635000121600004
1.33e-07,4.249996608000004,0.08749998080000002,3.47600001088
1.335e-07,3.937496639999999,0.09374998016,3.4635000121600004
1.34e-07,4.562496576000001,0.09374998016,3.46975001152
1.3450000000000002e-07,3.937496639999999,0.09374998016,3.4635000121600004
1.35e-07,4.249996608000004,0.08749998080000002,3.46975001152
1.3550000000000002e-07,4.249996608000004,0.09999997952,3.46975001152
1.36e-07,4.249996608000004,0.10624997888000001,3.46975001152
1.365e-07,4.249996608000004,0.10624997888000001,3.46975001152
1.37e-07,3.937496639999999,0.09999997952,3.46975001152
1.375e-07,4.249996608000004,0.11249997823999999,3.4635000121600004
1.3800000000000002e-07,3.937496639999999,0.10624997888000001,3.4572500128000003
1.385e-07,3.937496639999999,0.10624997888000001,3.4572500128000003
1.3900000000000001e-07,4.249996608000004,0.11249997823999999,3.46975001152
1.395e-07,4.249996608000004,0.11249997823999999,3.4572500128000003
1.4e-07,3.937496639999999,0.10624997888000001,3.4572500128000003
1.4050000000000002e-07,3.6249966720000018,0.10624997888000001,3.4572500128000003
1.41e-07,3.937496639999999,0.11249997823999999,3.4572500128000003
1.4150000000000002e-07,3.6249966720000018,0.11249997823999999,3.4510000134400003
1.42e-07,3.937496639999999,0.11249997823999999,3.4572500128000003
1.425e-07,3.6249966720000018,0.1187499776,3.4510000134400003
1.43e-07,3.6249966720000018,0.1187499776,3.4572500128000003
1.435e-07,3.6249966720000018,0.1187499776,3.4447500140800003
1.4400000000000002e-07,3.6249966720000018,0.12499997696000001,3.4447500140800003
1.445e-07,4.249996608000004,0.1187499776,3.4447500140800003
1.4500000000000001e-07,3.6249966720000018,0.1187499776,3.4447500140800003
1.455e-07,3.937496639999999,0.12499997696000001,3.43850001472
1.46e-07,3.937496639999999,0.1187499776,3.43225001536
1.4650000000000002e-07,3.937496639999999,0.1187499776,3.426000016
1.47e-07,3.937496639999999,0.1187499776,3.43225001536
1.4750000000000002e-07,3.6249966720000018,0.12499997696000001,3.426000016
1.48e-07,3.6249966720000018,0.12499997696000001,3.41975001664
1.485e-07,3.937496639999999,0.1187499776,3.426000016
1.49e-07,3.6249966720000018,0.1187499776,3.426000016
1.495e-07,3.6249966720000018,0.13124997632000002,3.41975001664
1.5000000000000002e-07,3.6249966720000018,0.12499997696000001,3.41975001664
1.505e-07,3.6249966720000018,0.1187499776,3.41975001664
1.5100000000000002e-07,3.6249966720000018,0.11249997823999999,3.426000016
1.515e-07,3.6249966720000018,0.1187499776,3.41975001664
1.52e-07,3.6249966720000018,0.11249997823999999,3.41975001664
1.5250000000000002e-07,4.249996608000004,0.11249997823999999,3.40725001792
1.53e-07,3.6249966720000018,0.11249997823999999,3.40725001792
1.5350000000000002e-07,3.6249966720000018,0.1187499776,3.40725001792
1.54e-07,3.6249966720000018,0.10624997888000001,3.40725001792
1.5450000000000001e-07,3.6249966720000018,0.10624997888000001,3.40725001792
1.55e-07,3.6249966720000018,0.11249997823999999,3.41350001728
1.555e-07,3.6249966720000018,0.10624997888000001,3.40725001792
1.5600000000000002e-07,3.6249966720000018,0.10624997888000001,3.3947500192
1.565e-07,3.3124967040000044,0.09999997952,3.40100001856
1.5700000000000002e-07,3.6249966720000018,0.11249997823999999,3.40100001856
1.575e-07,3.6249966720000018,0.10624997888000001,3.3947500192
1.58e-07,3.3124967040000044,0.09999997952,3.3947500192
1.5850000000000002e-07,3.3124967040000044,0.09374998016,3.3947500192
1.59e-07,3.3124967040000044,0.08749998080000002,3.3947500192
1.5950000000000002e-07,3.6249966720000018,0.09374998016,3.3822500204800003
1.6e-07,3.6249966720000018,0.09374998016,3.3885000198400004
1.6050000000000001e-07,3.937496639999999,0.09374998016,3.3885000198400004
1.61e-07,3.6249966720000018,0.08749998080000002,3.3885000198400004
1.615e-07,3.937496639999999,0.08124998144000001,3.3885000198400004
1.6200000000000002e-07,3.3124967040000044,0.08124998144000001,3.3885000198400004
1.625e-07,3.6249966720000018,0.08124998144000001,3.3885000198400004
1.6300000000000002e-07,3.3124967040000044,0.07499998208,3.40100001856
1.635e-07,3.3124967040000044,0.08124998144000001,3.40100001856
1.64e-07,3.6249966720000018,0.07499998208,3.3885000198400004
1.645e-07,3.3124967040000044,0.06874998271999999,3.40100001856
1.65e-07,3.6249966720000018,0.06249998336000001,3.40725001792
1.6550000000000002e-07,3.3124967040000044,0.07499998208,3.40100001856
1.66e-07,3.3124967040000044,0.06874998271999999,3.40100001856
1.6650000000000002e-07,3.3124967040000044,0.06249998336000001,3.40100001856
1.67e-07,2.999996736,0.056249984,3.40725001792
1.675e-07,3.3124967040000044,0.049999984639999995,3.40100001856
1.6800000000000002e-07,3.3124967040000044,0.043749985280000014,3.40725001792
1.685e-07,3.6249966720000018,0.043749985280000014,3.40100001856
